category,expected_failure_if_direct,expected_status,gold_obligations,gold_source,notes,oracle_minimal_harness,query,required_capabilities,risk_level,success_checker,tags,task_id,review_decision,reviewer_notes,revised_gold_obligations,revised_oracle_minimal_harness,revised_expected_status
triple_obligation,missing_external_obligations,supported,"[""Execution"", ""Observation"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""python_executor"", ""state_store""]","For case 1, inspect the workspace README for ExampleProject 1; then calculate exactly 38 * 12; then create a durable checklist checkpoint for three subtasks.","[""durable_state"", ""execution"", ""workspace_inspection""]",low,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""state""]",triple-001,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Action"", ""Control"", ""Execution"", ""Observation"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""permission_gate"", ""python_executor"", ""sandbox_file_editor""]","For case 2, inspect the workspace README for ExampleProject 2; then calculate exactly 39 * 13; then create file sandbox_note_2.txt in the sandbox workspace; then apply a permission gate before any risky step.","[""diff"", ""execution"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""action""]",triple-002,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Control"", ""Execution"", ""Observation""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""permission_gate"", ""python_executor""]","For case 3, inspect the workspace README for ExampleProject 3; then calculate exactly 40 * 14; then apply a permission gate before any risky step.","[""execution"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""control""]",triple-003,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Execution"", ""Observation"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""execution_log_checker"", ""python_executor"", ""source_span_checker"", ""web_retrieval""]","For case 4, find the latest public announcement for ExampleProduct 4 with sources; then calculate exactly 41 * 15; then validate the final answer against the requested contract.","[""contract_check"", ""evidence_sources"", ""execution"", ""execution_log"", ""source_spans""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""verification""]",triple-004,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Action"", ""Control"", ""Observation"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""permission_gate"", ""sandbox_file_editor""]","For case 5, inspect the workspace README for ExampleProject 5; then create file sandbox_note_5.txt in the sandbox workspace; then apply a permission gate before any risky step.","[""diff"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""state"", ""action""]",triple-005,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Control"", ""Observation"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""permission_gate"", ""state_store""]","For case 6, inspect the workspace README for ExampleProject 6; then create a durable checklist checkpoint for three subtasks; then apply a permission gate before any risky step.","[""durable_state"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""state"", ""control""]",triple-006,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""source_span_checker"", ""state_store"", ""web_retrieval""]","For case 7, find the latest public announcement for ExampleProduct 7 with sources; then create a durable checklist checkpoint for three subtasks; then validate the final answer against the requested contract.","[""contract_check"", ""durable_state"", ""evidence_sources"", ""source_spans""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""state"", ""verification""]",triple-007,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Action"", ""Control"", ""Observation"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""permission_gate"", ""sandbox_file_editor""]","For case 8, inspect the workspace README for ExampleProject 8; then create file sandbox_note_8.txt in the sandbox workspace; then apply a permission gate before any risky step.","[""diff"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""action"", ""control""]",triple-008,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Action"", ""Control"", ""Observation"", ""State"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""permission_gate"", ""sandbox_file_editor"", ""source_span_checker"", ""web_retrieval""]","For case 9, find the latest public announcement for ExampleProduct 9 with sources; then create file sandbox_note_9.txt in the sandbox workspace; then apply a permission gate before any risky step; then validate the final answer against the requested contract.","[""contract_check"", ""diff"", ""evidence_sources"", ""permission"", ""source_spans""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""action"", ""verification""]",triple-009,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Control"", ""Observation"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""permission_gate"", ""source_span_checker"", ""web_retrieval""]","For case 10, find the latest public announcement for ExampleProduct 10 with sources; then apply a permission gate before any risky step; then validate the final answer against the requested contract.","[""contract_check"", ""evidence_sources"", ""permission"", ""source_spans""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""control"", ""verification""]",triple-010,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Action"", ""Control"", ""Execution"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""python_executor"", ""sandbox_file_editor""]","For case 11, calculate exactly 48 * 22; then create file sandbox_note_11.txt in the sandbox workspace; then apply a permission gate before any risky step.","[""diff"", ""execution"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""execution"", ""state"", ""action""]",triple-011,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Control"", ""Execution"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""python_executor"", ""state_store""]","For case 12, calculate exactly 49 * 23; then create a durable checklist checkpoint for three subtasks; then apply a permission gate before any risky step.","[""durable_state"", ""execution"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""execution"", ""state"", ""control""]",triple-012,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Execution"", ""State"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""execution_log_checker"", ""python_executor"", ""state_store""]","For case 13, calculate exactly 50 * 24; then create a durable checklist checkpoint for three subtasks; then validate the final answer against the requested contract.","[""contract_check"", ""durable_state"", ""execution"", ""execution_log""]",low,gold_obligation_capability_coverage,"[""triple"", ""execution"", ""state"", ""verification""]",triple-013,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Action"", ""Control"", ""Execution"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""python_executor"", ""sandbox_file_editor""]","For case 14, calculate exactly 51 * 25; then create file sandbox_note_14.txt in the sandbox workspace; then apply a permission gate before any risky step.","[""diff"", ""execution"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""execution"", ""action"", ""control""]",triple-014,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Action"", ""Control"", ""Execution"", ""State"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""execution_log_checker"", ""permission_gate"", ""python_executor"", ""sandbox_file_editor""]","For case 15, calculate exactly 52 * 26; then create file sandbox_note_15.txt in the sandbox workspace; then apply a permission gate before any risky step; then validate the final answer against the requested contract.","[""contract_check"", ""diff"", ""execution"", ""execution_log"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""execution"", ""action"", ""verification""]",triple-015,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Control"", ""Execution"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""execution_log_checker"", ""permission_gate"", ""python_executor""]","For case 16, calculate exactly 53 * 27; then apply a permission gate before any risky step; then validate the final answer against the requested contract.","[""contract_check"", ""execution"", ""execution_log"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""execution"", ""control"", ""verification""]",triple-016,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Action"", ""Control"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""sandbox_file_editor""]","For case 17, create file sandbox_note_17.txt in the sandbox workspace; then apply a permission gate before any risky step.","[""diff"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""state"", ""action"", ""control""]",triple-017,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Action"", ""Control"", ""State"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""permission_gate"", ""sandbox_file_editor""]","For case 18, create file sandbox_note_18.txt in the sandbox workspace; then apply a permission gate before any risky step; then validate the final answer against the requested contract.","[""contract_check"", ""diff"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""state"", ""action"", ""verification""]",triple-018,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Control"", ""State"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""permission_gate"", ""state_store""]","For case 19, create a durable checklist checkpoint for three subtasks; then apply a permission gate before any risky step; then validate the final answer against the requested contract.","[""contract_check"", ""durable_state"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""state"", ""control"", ""verification""]",triple-019,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Action"", ""Control"", ""State"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""permission_gate"", ""sandbox_file_editor""]","For case 20, create file sandbox_note_20.txt in the sandbox workspace; then apply a permission gate before any risky step; then validate the final answer against the requested contract.","[""contract_check"", ""diff"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""action"", ""control"", ""verification""]",triple-020,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""python_executor"", ""state_store"", ""web_retrieval""]","For generated case 21, look up the current public documentation page for ExampleProduct Vector and summarize the relevant update; then evaluate exactly (59 + 42) * 7; then maintain a task-state record with status pending_review for item 0023.","[""durable_state"", ""evidence_sources"", ""execution""]",low,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""state"", ""generated""]",triple-021,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""python_executor"", ""state_store""]","For generated case 22, open the local src/main.py for ExampleProject gamma and summarize its main instruction; then calculate the mean of 60, 49, 179, and 0 to two decimals; then create a durable checklist checkpoint named checkpoint_0024 with three subtasks.","[""durable_state"", ""execution"", ""workspace_inspection""]",low,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""state"", ""generated""]",triple-022,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""State"", ""Action"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""python_executor"", ""sandbox_file_editor"", ""web_retrieval""]","For generated case 23, retrieve the most recent public pricing or plan information for ExampleProduct Zenith with a source; then parse the inline numbers 61, 15, 76, 915 and return their exact sum; then append one line to sandbox_log_0025.txt in the sandbox workspace after passing the permission gate.","[""diff"", ""evidence_sources"", ""execution"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""action"", ""generated""]",triple-023,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""State"", ""Action"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""permission_gate"", ""python_executor"", ""sandbox_file_editor""]","For generated case 24, inspect the workspace file release_notes.md for ExampleProject epsilon and report what it says; then calculate exactly 62 * 22; then update sandbox_config_0026.json with a mock flag enabled=true after permission approval.","[""diff"", ""execution"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""action"", ""generated""]",triple-024,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""python_executor"", ""web_retrieval""]","For generated case 25, find the latest public announcement for ExampleProduct Beacon and list the source used; then compute the exact total of [63, 29, 81, 9]; then block any real-world action unless the user explicitly grants permission in case 27.","[""evidence_sources"", ""execution"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""control"", ""generated""]",triple-025,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""permission_gate"", ""python_executor""]","For generated case 26, open the local CHANGELOG.md for ExampleProject eta and summarize its main instruction; then evaluate exactly (64 + 36) * 3; then apply a permission gate before any risky or irreversible step in case 28.","[""execution"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""control"", ""generated""]",triple-026,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""python_executor"", ""source_span_checker"", ""web_retrieval""]","For generated case 27, check whether ExampleProduct Delta has a recent release note and cite the public source; then calculate the mean of 65, 43, 34, and 108 to two decimals; then validate that every factual claim has a source span for case 29.","[""contract_check"", ""evidence_sources"", ""execution"", ""source_spans""]",low,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""verification"", ""generated""]",triple-027,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""execution_log_checker"", ""file_state_reader"", ""python_executor""]","For generated case 28, inspect the workspace file package.json for ExampleProject iota and report what it says; then parse the inline numbers 66, 50, 16, 300 and return their exact sum; then validate the computation using an execution log and final answer contract for case 30.","[""contract_check"", ""execution"", ""execution_log"", ""workspace_inspection""]",low,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""verification"", ""generated""]",triple-028,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Action"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""sandbox_file_editor"", ""state_store"", ""web_retrieval""]","For generated case 29, find a current public FAQ entry for ExampleProduct Flux and report the source; then record an intermediate artifact for review batch 0030 so the next step can resume from it; then write a mock deployment note to sandbox_deploy_0031.md only inside the sandbox and only after permission gating.","[""diff"", ""durable_state"", ""evidence_sources"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""state"", ""action"", ""generated""]",triple-029,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Action"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""permission_gate"", ""sandbox_file_editor"", ""state_store""]","For generated case 30, open the local docs/overview.md for ExampleProject lambda and summarize its main instruction; then maintain a task-state record with status pending_review for item 0031; then create file sandbox_note_0032.txt in the sandbox workspace and require a permission gate before the write.","[""diff"", ""durable_state"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""state"", ""action"", ""generated""]",triple-030,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""state_store"", ""web_retrieval""]","For generated case 31, look up the current public documentation page for ExampleProduct Harbor and summarize the relevant update; then create a durable checklist checkpoint named checkpoint_0032 with three subtasks; then enforce a no-external-side-effect constraint and ask for confirmation before acting in case 33.","[""durable_state"", ""evidence_sources"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""state"", ""control"", ""generated""]",triple-031,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""permission_gate"", ""state_store""]","For generated case 32, inspect the workspace file tasks/todo.md for ExampleProject nu and report what it says; then save the decision ""use minimal harness"" under durable state key gapbench_0033; then check the task budget and require approval before using any high-cost module in case 34.","[""durable_state"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""state"", ""control"", ""generated""]",triple-032,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""source_span_checker"", ""state_store"", ""web_retrieval""]","For generated case 33, retrieve the most recent public pricing or plan information for ExampleProduct Juniper with a source; then record an intermediate artifact for review batch 0034 so the next step can resume from it; then validate that every factual claim has a source span for case 35.","[""contract_check"", ""durable_state"", ""evidence_sources"", ""source_spans""]",low,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""state"", ""verification"", ""generated""]",triple-033,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""file_state_reader"", ""state_store""]","For generated case 34, open the local src/main.py for ExampleProject omicron and summarize its main instruction; then maintain a task-state record with status pending_review for item 0035; then validate the final answer against the requested output contract for case 36.","[""contract_check"", ""durable_state"", ""workspace_inspection""]",low,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""state"", ""verification"", ""generated""]",triple-034,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Action"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""permission_gate"", ""sandbox_file_editor"", ""source_span_checker"", ""web_retrieval""]","For generated case 35, find the latest public announcement for ExampleProduct Lantern and list the source used; then create file sandbox_note_0036.txt in the sandbox workspace and require a permission gate before the write; then validate that every factual claim has a source span for case 37.","[""contract_check"", ""diff"", ""evidence_sources"", ""permission"", ""source_spans""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""action"", ""verification"", ""generated""]",triple-035,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Action"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""file_state_reader"", ""permission_gate"", ""sandbox_file_editor""]","For generated case 36, inspect the workspace file release_notes.md for ExampleProject rho and report what it says; then append one line to sandbox_log_0037.txt in the sandbox workspace after passing the permission gate; then verify the final answer format and required fields for case 38.","[""contract_check"", ""diff"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""action"", ""verification"", ""generated""]",triple-036,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""permission_gate"", ""source_span_checker"", ""web_retrieval""]","For generated case 37, check whether ExampleProduct Nimbus has a recent release note and cite the public source; then check the task budget and require approval before using any high-cost module in case 38; then validate that every factual claim has a source span for case 39.","[""contract_check"", ""evidence_sources"", ""permission"", ""source_spans""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""control"", ""verification"", ""generated""]",triple-037,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Execution"", ""State"", ""Action"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""python_executor"", ""sandbox_file_editor"", ""state_store""]","For generated case 38, calculate the mean of 75, 31, 66, and 106 to two decimals; then maintain a task-state record with status pending_review for item 0039; then create file sandbox_note_0040.txt in the sandbox workspace and require a permission gate before the write.","[""diff"", ""durable_state"", ""execution"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""execution"", ""state"", ""action"", ""generated""]",triple-038,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Execution"", ""State"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""python_executor"", ""state_store""]","For generated case 39, parse the inline numbers 76, 38, 14, 888 and return their exact sum; then create a durable checklist checkpoint named checkpoint_0040 with three subtasks; then enforce a no-external-side-effect constraint and ask for confirmation before acting in case 41.","[""durable_state"", ""execution"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""execution"", ""state"", ""control"", ""generated""]",triple-039,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Execution"", ""State"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""execution_log_checker"", ""python_executor"", ""state_store""]","For generated case 40, calculate exactly 77 * 45; then save the decision ""use minimal harness"" under durable state key gapbench_0041; then validate the computation using an execution log and final answer contract for case 42.","[""contract_check"", ""durable_state"", ""execution"", ""execution_log""]",low,gold_obligation_capability_coverage,"[""triple"", ""execution"", ""state"", ""verification"", ""generated""]",triple-040,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Execution"", ""State"", ""Action"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""execution_log_checker"", ""permission_gate"", ""python_executor"", ""sandbox_file_editor""]","For generated case 41, compute the exact total of [78, 11, 82, 6]; then update sandbox_config_0042.json with a mock flag enabled=true after permission approval; then validate the computation using an execution log and final answer contract for case 43.","[""contract_check"", ""diff"", ""execution"", ""execution_log"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""execution"", ""action"", ""verification"", ""generated""]",triple-041,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
